"";"X.1";"X";"no";"date_publish";"province";"source_web";"url";"key_word";"date_access";"species";"kabupaten_m";"quantity";"news_publish";"news_title";"news_content"
"230";230;230;230;"23/01/2023";"ntt";"tribun_kupang";"https://kupang.tribunnews.com/2023/01/23/74-ekor-babi-mati-di-kabupaten-kupang";"""babi"" ""mati"" ""2023""";"15/10/2024";"domestic";"";"";"Tayang: Senin, 23 Januari 2023 11:32 WITA";"74 Ekor Babi Mati di Kabupaten Kupang";"Laporan Reporter POS-KUPANG.COM, Ryan TapehenPOS-KUPANG.COM, OELAMASI - Wabah virus yang menyerang ternak babi di Kabupaten Kupang makin meluas dengan total hingga Minggu 23 Januari sudah 74 ekor.Meluasnya wabah tersebut bertambah hampir dua kali lipat setelah pada pekan lalu pqda Raby 18 Januari 2023 baru terdata 48 ekor yang mati.74 ekor babi yang mati tersebut menurut penjelasan Kepala Bidang Kesehatan Hewan dan Kesehatan Masyarakat Veteriner Dinas Peternakan Kabupaten Kupang Yosep Paulus di Kecamatan Kupang Timur sebanyak 26 ekor, Kupang Tengah (32 ekor), Kupang Barat (3 ekor), Semau (1 ekor), Takari (5 ekor), dan Nekamese (6 ekor).Baca juga: Belum Seminggu 48 Ekor Babi Mati Mendadak di Kabupaten KupangKami belum bisa pastikan apakah itu karena ASF (demam babi Afrika) atau hog cholera (kolera babi), kata Yosep, Senin 23 Januari 2023.Yosep mengatakan Dinas Peternakan Kabupaten Kupang telah mengeluarkan imbauan pada 12 Januari 2023. Imbauan tersebut meminta para peternak untuk menerapkan biosecurity yang ketat.Imbauan dari Dinas Peternakan kami udah edarkan melalui radio kepada seluruh masyarakat Kabupaten Kupang agar waspada dengan menerapkan biosecurity yang ketat, pungkasnya.Sementara Akademisi Politeknik Pertanian Negeri (Politani) Kupang sekaligus pakar virologi, drh. Andrijanto Hauferson Angi menyebut wilayah kota dan Kabupaten Kupang Nusa Tenggara Timur (NTT) belum bebas dari serangan penyakit afrikan swine fiver (ASF).Penelitian yang dilakukan tahun 2022 dengan uji ASF Ag rapid test kit dari 138 sampel darah ternak babi di kota dan kabupaten Kupang 77 sampel positif ASF, 55 negatif dan 10 invalid, jadi masih tinggi atau belum bebas dari kasus ASF, ujar penemu larva trichinellosis ini beberapa waktu lalu.Angi menjelaskan wabah ASF akan meningkat jika kondisi lingkungan mendukung seperti saat ini yang terus mendung dan turun hujan.Baca juga: Belum Seminggu 48 Ekor Babi Mati Mendadak di Kabupaten KupangMenurutnya tindakan pencegahan hingga saat ini belum ada vaksin yang efektif sehingga tindakan yang efektif untuk mengurangi resiko penyebaran ASF yaitu melalui tindakan biosecurity yang ketat termasuk di dalamnya sanitasi, desinfeksi kandang secara rutin dan pemeriksaan kesehatan bagi ternak babi yang akan diperjualbelikan.Ia menambahkan ternak babi yang mati harus segera dilaporkan ke dinas peternakan atau lembaga yang berwenang. Pengawasan ketat bagi area atau wilayah yang saat ini terjadi peningkatan kematian babi, sebaiknya diberikan tindakan suportif dengan pemberian multivitamin.Yang harus dilakukan ialah penerapan biosecurity yang ketat dan pemberian multivitamin karena saat ini belum ada vaksin ASF sehingg musim seperti saat ini kasusnya akan kembali terjadi karena kondisi lingkungan mendukung jelasnya.Penyakit ASF, lanjut Angi, tidak termasuk kategori penyakit yang bersifat zoonosis (menular) terhadap manusia jika daging babi dikonsumsi manusiaTernak babi yang terinfeksi ASF dagingnnya aman untuk dikonsumsi, pungkasnya.(ary)Ikuti Berita POS-KUPANG.COM Lainnya di GOOGLE NEWS"
"231";231;231;231;"27/06/2023";"sulawesi selatan";"tribun_toraja";"https://toraja.tribunnews.com/2023/06/27/babi-ternak-yang-mati-karena-asf-di-toraja-utara-sudah-mencapai-7-ribu-ekor";"""babi"" ""mati"" ""2023""";"15/10/2024";"domestic";"";"";"Tayang: Selasa, 27 Juni 2023 08:51 WITA";"Babi Ternak Yang Mati Karena ASF di Toraja Utara Sudah Mencapai 7 Ribu Ekor";"TRIBUNTORAJA.COM, RANTEPAO - Kasus African Swine Fever (ASF) masih tinggi di Toraja Utara. Hingga Senin (26/6/2023) terdata sudah lebih dari 7 ribu ekor babi ternak yang mati karena ASF alias flu babi Afrika.Hal ini diungkapkan oleh Kadis Pertanian Toraja Utara, Lukas Pasarai, kepada tribuntoraja.com, di Marante, Toraja Utara, Sulawesi Selatan.Yang terdata itu 7 ribu, bisa saja lebih yang tidak terlapor dan tercatat, ucapnya.Karena itu, ia menghimbau kepada masyarakat agar memantau dan melaporkan kepada satgas di masing-masing wilayahnya.Pendataan ini untuk menentukan terkait zonasi dan pemantauan agar virus ini cepat terkendali. Petugas di lapangan juga akan mengarahkan terkait bagaimana cara menguburnya dan lain sebagainya terkait hal teknis, tuturnya.Lukas menjelaskan bahwa ke depan satgas akan melakukan cara persuasif maupun penindakan jika masih ada yang berusaha melanggar, terutama masih mencoba masukkan babi dari luar Toraja.Ia meminta kepada masyarakat dan pedagang ternak babi agar mematuhi aturan dan rekomendasi tentang pencegahan ASF ini.Ikuti kami di"
"232";232;232;232;"18/01/2023";"ntt";"tribun_flores";"https://flores.tribunnews.com/2023/01/18/belum-seminggu-dinas-peternakan-lapor-babi-mati-mendadak-capai-48-ekor-di-kabupaten-kupang";"""babi"" ""mati"" ""2023""";"15/10/2024";"domestic";"";"";"Tayang: Rabu, 18 Januari 2023 08:11 WITA";"Belum Seminggu, Dinas Peternakan Lapor Babi Mati Mendadak Capai 48 Ekor di Kabupaten Kupang";"TRIBUNFLORES.COM, OELAMASI - Dinas Peternakan Kabupaten Kupang melaporkan 48 ekor babi di Kabupaten Kupang mati secara mandadak dan belum diketahui virus penyebannya.Kepala Dinas Peternakan Kabupaten Kupang melalui Kabid Keswan, Kemavet Pengolahan dan Pemasaran drh. Yosep A. Paulus, Selasa 17 Januari 2023 mengungkapkan babi mati secara mendadak ini dilaporkan pertama pada hari Kamis tanggal 12 Januari 2022.Laporan pertama itu dari Kecamatan Kupang Timur di Kelurahan Naibonat dan hingga saat ini terdata sudah 16 ekor mati mendadak.Setelah ada laporan itu hari Jumat itu kita lansung ambil sampel dan kirim ke Laboratorium UPTD untuk cek ASF PCR, hasilnya paling lambat junat sudah bisa terima, ungkapnya.Baca juga: Trauma ASF, Warga Flotim Kuatir Babi Bantuan Pemerintah Pusat Jangkit Ternak LainSelanjutnya beberapa kecamatan lain melalui petugas di pusat kesehatan hewan (Puskeswan) melaporkan ada juga di Kecamatan Kupang Tengah dengan data terkini ada 18 ekor babi yang mati yakni di Kelurahan Tarus 17 ekor dan di Desa Oelpuah 1 ekor.Selanjutnya di kecamatan Nekamaese terdata 6 ekor babi mati yakni di Desa Tunfeu milik salah satu dokter hewan yang bertugas di Provinsi atas nama drh. Resti.Di Kecamatan Kupang Barat yakni di Desa Bolok terdata 3 ekor mati dan di Kecamatan Takari 5 ekor juga mati secara mendadak yakni 3 ekor di Kelurahan Takari dab 2 ekor di Desa Benu. Di Kecamatan Semau yakni di Desa Otan mereka melaporkan baru 1 kematian babi.Selain babi yang mati petugas Puskeswan juga melaporkan ternak warga ada yang sakit dengan gejala lemas, demam, dan timbul berxak merah pada kulit.drh. Yos juga mengungkapkan untuk mencegah virus yang belum teridentifikasi meluas warga bisa melaporkan keadaan ternak babi mereka di 16 Puskeswan yabg tersebar di wilayah Kabupaten Kupang.Sementara tenaga yang tersedia kata dia ada 8 dokter hewan dengan pembagian satu dokter menangani 3 krcamatan dan juga ada tiga dokter TLL dari Pemrov yang bertuga di kabupaten Kupang.Selain itu juga ada da paramedis dan juga petugas. Jadi masyarakat butuh apa-apa bisa hubungi mereka, katanya.Baca juga: Belum Ada Kasus ASF di Manggarai Timur, Rofinus: Kita Jaga Agar Tidak Ada yang MasukVirud ASF dan Hog Cholera pada ternak babinpertama kali terdeteksi di Kabupaten Kupang pada tahun 2020 lalu yang mengakibatkan 3900 ekor babi mati yang mengakibatkan kerugian masyarakat yang begitu besar.Namun kata dia data tersebut hanya yang terlapor, sementara banyak warga yang menjadi peternak rumahan tidak melaporkan kematian ternak babi mereka.Dari sampel yang sudah dikirim ke laboratorium kata drh. Yos, bila teridentifikasi virus Hog Cholera maka itu adalah kesalah peternak yang tidak belajar dari pengalaman 3 tahun lalu.Soalnya kata dia setelah virus ASF dan Hog Cholera menyerang baru virus HC yang ada vaksin sementara ASF belum ada vaksinnya.ASF belum ada vaksin, tapi bisa dilakukan dengan penyuntikan serum konvalesen ASF tapi dengan keberhasilan hanya 60 persen selamat, kalau Hog Cholera ada vaksin dan banyak di kita, kalau memang hasil lab itu HC maka masyaralat yang tidak sadar, ungkapnya.(Pos Kupang.Com)Berita TRIBUNFLORES.COM Lainnya di Google NewsIkuti kami di"
"233";233;233;233;"18/01/2023";"ntt";"tribun_kupang";"https://kupang.tribunnews.com/2023/01/18/babi-mati-di-naibonat-terkonfirmasi-positif-asf";"""babi"" ""mati"" ""2023""";"15/10/2024";"domestic";"";"";"Tayang: Rabu, 18 Januari 2023 21:27 WITA";"Babi Mati di Naibonat Kabupaten Kupang Terkonfirmasi Positif ASF";"Laporan Reporter POS-KUPANG.COMRyan TapehenPOS-KUPANG.COM, OELAMASI - Sampel darah babi yang mati di Kelurahan Naibonat, Kecamatan Kupang Timur, Kabupaten Kupang ternyata positif terserang virus babi afrika atau Virus African Swine Fever  ( ASF ).Hal itu terungkap dalam hasil laboratorium UPTD provinsi NTT yang dikeluarkan pada Rabu 18 Januari 2023.Kabid Keswan, Kemavet Pengolahan dan Pemasaran drh. Yosep A. Paulus mengatakan, ada dua sampel yang dikirim ke laboratorium, yakni sampel dari Kelurahan Naibonat, Kupang Timur dan Kelurahan Tarus, Kecamatan Kupang Tengah.Menurut drh. Yosep, ternyata sampel yang diambil di Naibonat, setelah diperiksa tes lab PCR ASF hasilnya positif. Sedangkan sampel dari Kelurahan Tarus negatif ASF.Baca juga: Belum Seminggu 48 Ekor Babi Mati Mendadak di Kabupaten KupangMelihat hasil itu, dirinya menyebut langkah pencegahan untuk virus ASF di Kelurahan Naibonat, yakni dengan melakukan biosecurity dan menjaga sanitasi kandang.Saat ini juga kami telah bagikan disinfektan melalui Pos Keswan yang ada di Kecamatan, diharapkan masyarakat dapat mengambil disinfektan untuk dapat menyemprot kandangnya, kata Yosep.Sebelumnya diberitakan Dinas Peternakan Kabupaten Kupang melaporkan 48 ekor babi di Kabupaten Kupang mati secara mandadak dan belum diketahui virus penyebannya.Laporan pertama itu dari Kecamatan Kupang Timur di Kelurahan Naibonat dan hingga saat ini terdata sudah 16 ekor mati mendadak.Baca juga: Tiga Ekor Babi di Nangameting Sikka Dilaporkan Mati Terkena Virus ASFSetelah ada laporan itu hari Jumat itu kita lansung ambil sampel dan kirim ke Laboratorium UPTD untuk cek ASF PCR, hasilnya paling lambat Jumat sudah bisa terima, ungkapnya.Selanjutnya beberapa kecamatan lain melalui petugas di pusat kesehatan hewan (Puskeswan) melaporkan ada juga di Kecamatan Kupang Tengah dengan data terkini ada 18 ekor babi yang mati yakni di Kelurahan Tarus 17 ekor dan di Desa Oelpuah 1 ekor.Selanjutnya di kecamatan Nekamaese terdata 6 ekor babu mati yakni di Desa Tunfeu milik salah satu dokter hewan yang bertugas di Provinsi atas nama drh. Resti.Baca juga: Pemkab Kupang Keluarkan Peringatan Waspada Penyakit Babi Mati MendadakDi Kecamatan Kupang Barat yakni di Desa Bolok terdata 3 ekor mati dan di Kecamatan Takari 5 ekor juga mati secara mendadak yakni 3 ekor di Kelurahan Takari dab 2 ekor di Desa Benu. Di Kecamatan Semau yakni di Desa Otan mereka melaporkan baru 1 kematian babi.Selain babi yang mati petugas Puskeswan juga melaporkan ternak warga ada yang sakit dengan gejala lemas, demam, dan timbul bercak merah pada kulit.Soalnya kata dia setelah virus ASF dan Hog Cholera menyerang baru virus HC yang ada vaksin sementara ASF belum ada vaksinnya.ASF belum ada vaksin, tapi bisa dilakukan dengan penyuntikan serum konvalesen ASF tapi dengan keberhasilan hanya 60 persen selamat, kalau Hog Cholera ada vaksin dan banyak di kita, kalau memang hasil lab itu HC maka masyaralat yang tidak sadar, ungkapnya. (ary)Ikuti berita POS-KUPANG.COM lainnya di GOOGLE NEWS"
"234";234;234;234;"18/06/2023";"sulawesi barat";"tribun_sulbar";"https://sulbar.tribunnews.com/2023/06/18/bahaya-virus-asf-puluhan-babi-peternak-di-polman-mati";"""babi"" ""mati"" ""2023""";"15/10/2024";"domestic";"";"";"Tayang: Minggu, 18 Juni 2023 13:34 WITA";"Bahaya Virus ASF, Puluhan Babi Peternak di Polman Mati";"TRIBUN-SULBAR.COM, POLMAN - Puluhan babi mati mendadak di wilayah Kabupaten Polewali Mandar (Polman).Matinya babi-babi ini disebabkan virus flu babi Afrika atau African Swine Fever (ASF).Atas kondisi ini, para peternak dan pemilik babi untuk mengenali virus ASF.Himbauan itu disampaikan langsung petugas kesehatan hewan dari Pusat Kesehatan Hewan (PKM) Mapilli.Para peternak diharapkan melaporkan segera, ketika mendapati kematian babi dalam waktu yang begitu cepat.Kepala PKM Mapilli drh Isnaini Bagenda mengungkapkan virus ini masuk di Polman pada Maret 2023 lalu.Virus ini menyerang babi, baik babi ternak ataupun babi liar, dapat menyebabkan kematian babi hingga 100 persen.Gejala paling umum babi bersuhu tinggi dan kehilangan nafsu makan, lalu bami mengalami muntah, diare, sulit bernapas, dan sulit berdiri, terang drh Isnaini saat ditemui di Wonomulyo, Sabtu (17/6/2023).Dia menjelaskan cara penyebaran virus ini dapat melalui kontak langsung dengan babi yang sakit (terinfeksi).Serta dapat menular dengan melalui peralatan, pakan, dan minuman yang tercemar virus.Untuk itu, drh Isnaini mengimbau agar peternak segera melapor untuk dapat penanganan.Salah satu cara penangananya ialah memisahkan babi yang terinfeksi (isolasi) dari kandang babi lainya.Peternak babi diimbau untuk menjaga kebersihan kandang, tidak memberikan pakan sisa rumah tangga dan restoran.Karena semua itu dapat menjadi media penularan virus flu babi Afrika, lanjutnya.Ikuti kami di"
"235";235;235;235;"25/01/2023";"ntt";"tribun_kupang";"https://kupang.tribunnews.com/2023/01/25/20-ekor-babi-mati-di-poco-rii-disnak-matim-langsung-turun-lapangan-untuk-tangani";"""babi"" ""mati"" ""2023""";"15/10/2024";"domestic";"";"";"Tayang: Rabu, 25 Januari 2023 19:00 WITA";"20 Ekor Babi Mati di Poco Ri'i, Disnak Manggarai Timur Langsung Cek di Lapangan";"Laporan Reporter POS-KUPANG.COM, Robert RopoPOS-KUPANG.COM, BORONG - Sebanyak 20 ekor ternak babi mati di Kampung Lamba, Desa Poco Ri'i, Kecamatan Borong, Kabupaten Manggarai Timur.Informasi matinya ternak babi ini dalam sebuah gambar screenshot dari pesan di WatsApp. Di dalam gambar screenshot pesan WatsApp ini tampak ada gambar seekor babi yang terbaring diduga telah mati dengan caption tulisan sebagai berikut:Kematian ternak babi yg meningkat sebulan terahir di Lamba Desa Poco Rii sampai hari ini 20 ekor. Rata-rata Babi Dewasa. Kami sudah melaporkan ke dinas terkait pada hari ini Tim dari Dinas turun ke lokasi melakukan pengamatan dan langsung demonstrasi cara pengendalian. Harap teman-teman selalu aktif utk sosialisasi kemasyarakat cara pencegahan yang paling efektif.Waspada banyak ternak babi di desa poco rii kec borong yang mati,harap daging babi yang berasal dari kecamatan borong tidak perlu di beli /di konsumsi oleh masarakat'.Pesan WatsApp yang discreenshot ini pun beredar luas di media sosial terlebih khusus pada group-group WatsApp. Bahakan sejumlah warga menduga kematian babi ini karena diserang virus ASF.Terkait informasi ini dibenarkan oleh Kepala Dinas Peternakan ( Disnak ), Kabupaten Manggarai Timur, Maximus Jujur Nohos SP.Sore Ite, ini benar, tim dari dinas tadi sudah di lapangan, ujar Maximus kepada POS-KUPANG.COM, Rabu 25 Januari 2023.Sementara itu, Kepala Bidang (Kabid) Kesehatan Hewan (Keswan) Dinas Peternakan Kabupaten Manggarai Timur, Rofinus Gurundu, A.Md, ketika dihubungi POS-KUPANG.COM dari lapangan Rabu sore, menerangkan, pihaknya sudah sedang berada di lokasi. Total babi yang mati sampai dengan kemarin sebanyak 20 ekor.Baca juga: Cegah Virus ASF, Pemkab Sikka Minta Kades dan Lurah Data Populasi Ternak BabiSaat ini kami sedang berada di lokasi. Total babi yang mati sampai kemarin memang benar 20 ekor,ujar Rofinus.Rofinus juga mengatakan, setelah pihaknya melakukan konfirmasi dengan warga, kematian babi hingga sebayak itu bermula dari babi yang sakit lalu dipotong dan dagingnya dibagikan kepada warga lainya. Limbah daging babi kemudian diberikan ke ternak babi yang sehat sehingga ternak sehat itu sakit dan akhirnya mati.Setelah kami konfirmasi ke masyarakat, ini bermula saat ada babi yang sakit lalu dipotong dan dagingnya dibagikan ke masyarakat. Limbah daging babi kemudian diberikan ke ternak sehat yang akhirnya ternak itu sakit dan mati,terang Rofinus.Terkait kematian ternak babi itu, kata Rofinus, pihaknya telah mengambil langkah dengan melakukan disinfektan di kandang-kandang yang ada kasus babi mati.Selain itu pengambilan sampel darah untuk dikirim ke laboratorium upt veteriner Provinsi  NTT di Kupang,  guna mengetahui kepastian penyebab kematian ternak babi itu.Hari ini kami melakukan disinfektan kandang dan pengambilan sampel darah untuk dikirimkan ke laboratorium guna konfirmasi penyebab pasti penyakit ini. Akan kami kirim besok atau lusa, kata Rofinus.  (rob)Ikuti berita POS-KUPANG.COM lainnya di GOOGLE NEWS"
"236";236;236;236;"26/01/2023";"ntt";"hitsidn";"https://www.hitsidn.com/daerah/pr-6577093064/hingga-24-januari-2023-asf-alias-flu-babi-bunuh-252-ekor-babi-di-ntt";"""babi"" ""mati"" ""2023""";"15/10/2024";"domestic";"";"";"";NA;NA
"237";237;237;237;"27/07/2023";"sulawesi utara";"tribun_manado";"https://manado.tribunnews.com/2023/07/27/kasus-babi-mati-mendadak-kian-meluas-di-sitaro-harga-daging-di-pasaran-masih-normal";"""babi"" ""mati"" ""2023""";"15/10/2024";"domestic";"";"";"Tayang: Kamis, 27 Juli 2023 16:40 WITA";"Kasus Babi Mati Mendadak Kian Meluas di Sitaro, Harga Daging di Pasaran Masih Normal";"TRIBUNMANADO.CO.ID - Kematian mendadak pada hewan ternak babi di Kabupaten Siau Tagulandang Biaro (Sitaro) terus meningkat.Informasi yang diperoleh tribunmanado.co.id mencatat, angka kematian pada ternak babi mencapai puluhan dan terus meluas di beberapa wilayah.Seperti halnya di Kelurahan Bebali dan Kampung Karalung di Kecamatan Siau Timur yang menjadi wilayah paling banyak kasus babi mati mendadak.Dari 20an ekor babi yang saya pelihara, sembilan di antaranya mati mendadak selama satu minggu terakhir ini, kata Max Tolosang, salah satu peternak babi di Kelurahan Bebali.Sebelum hewan ternaknya itu mati, Tolosang bilang sempat melihat tanda-tanda atau gejala awal berupa menurunya nafsu makan dari hewan-hewan tersebut.Gejalanya cuma tidak makan. Tidak makan itu hanya dua sampai tiga hari langsung mati, terangnya.Meski begitu, kasus kematian babi mendadak ini belum berdampak terhadap nilai jual daging babi di pasar-pasar tradisional di Sitaro.Seperti yang berlaku di Pasar Ulu Siau, harga jual daging babi masih berkisar antara Rp 65 ribu hingga Rp 70 per kilogramnya.Harga masih tetap seperti biasa, Rp 70 ribu per kilo, kata Rahel Bawengen, salah satu penjual daging babi di Pasar Ulu Siau yang dijumpai Kamis (27/7/2023).Di tengah merebaknya kasus ternak babi yang kerap mati tiba-tiba saat ini, Rahel sempat mengungkapkan kekuatirannya terhadap kestabilan harga jual daging di pasaran.Namun demikian, hingga kini minat masyarakat selaku konsumen dalam membeli daging babi masih tetap normal dan tak ada penurunan.Ada kekuatiran memang. Jangan sampai kejadian ini (babi mati mendadak) mengganggu harga jual. Minat masyarakat dalam membeli daging juga masih normal, lanjutnya.Dalam sehari, satu ekor babi berukuran 24 sampai 30 kilogram yang dipotong bisa laku terjual ke konsumen.Ia berharap, kejadian ternak babi yang sering mati mendadak ini bisa secepatnya teratasi supaya tidak sampai berdampak terhadap aktivitas jual beli daging di pasaran.Mudah-mudahan ada solusi yang bisa didapat supaya kami juga tidak kena imbas dari kejadian ini, kuncinya. (HER)Baca juga: Potret Jalan Trans Sulawesi di Nagara Bolmut, Warga Sebut Sering Rusak Meski Selalu DiperbaikiBaca juga: Gempa Terkini Sore Ini Kamis 27 Juli 2023, Baru Saja Guncang di Laut, Info BMKG MagnitudonyaBaca berita lainnya di: Google News.Berita terbaru Tribun Manado: klik di sini."
"238";238;238;238;"13/02/2023";"ntt";"kobaran";"https://www.kobaran.com/news/pr-4657497993/hati-hati-demam-babi-afrika-meningkat-banyak-babi-mati-mendadak-di-ntt";"""babi"" ""mati"" ""2023""";"15/10/2024";"domestic";"";"";"";NA;NA
"239";239;239;239;"09/08/2024";"kalimantan utara";"radio_republik_indonesia";"https://www.rri.co.id/daerah-3t/890847/terserang-virus-asf-589-ekor-ternak-babi-di-malinau-mati";"""babi"" ""mati"" ""2024""";"27/09/2024";"domestic";"Malinau Selatan dan di Malinau Utara";"";"";NA;NA
"240";240;240;240;"11/09/2024";"bali";"radio_republik_indonesia";"https://www.rri.co.id/daerah/967038/belasan-babi-hutan-mati-di-pasatan";"""babi"" ""mati"" ""2024""";"27/09/2024";"wild";"wilayah perhutanan sosial Pasatan, Desa Pohsanten, Kecamatan Mendoyo, Jembrana, Bali.";"";"";NA;NA
"241";241;241;241;"04/02/2024";"kalimantan tengah";"kalteng_pos";"https://kaltengpos.jawapos.com/berita-utama/04/02/2024/ternak-babi-mati-mendadak-di-dua-desa/";"""babi"" ""mati"" ""2024""";"27/09/2024";"domestic";"";"";"";NA;NA
"242";242;242;242;"02/04/2024";"kalimantan tengah";"antara";"https://www.antaranews.com/berita/4039254/dpkp-investigasi-penyebab-kematian-mendadak-ternak-babi-di-telawang";"""babi"" ""mati"" ""2024""";"27/09/2024";"domestic";"";"";"Selasa, 2 April 2024 00:32 WIB";"DPKP investigasi penyebab kematian mendadak ternak babi di Telawang";"Kami masih dalam tahap investigasi. Hari ini tim kami telah dikerahkan ke lapangan untuk mencari tahu penyebab kematian mendadak ternak babiSampit (ANTARA) - Dinas Pertanian dan Ketahanan Pangan (DPKP) Kabupaten Kotawaringin Timur (Kotim), Kalimantan Tengah, menurunkan tim untuk investigasi penyebab kematian ternak babi di Kecamatan Telawang.“Kami masih dalam tahap investigasi. Hari ini tim kami telah dikerahkan ke lapangan untuk mencari tahu penyebab kematian mendadak ternak babi,” kata Kepala DPKP Kotim, Sepnita di Sampit, Senin. Beberapa hari belakangan ini peternak babi di Desa Kenyala, Kecamatan Telawang, diresahkan dengan kematian puluhan ternak babi secara mendadak. Sebagian babi-babi tersebut menunjukkan gejala tidak mau makan, gangguan pencernaan disertai demam sebelum akhirnya mati. Kejadian ini membuat para peternak babi merugi hingga puluhan juta rupiah.Baca juga: Irjen Kementan minta peternak terapkan 'biosecurity' cegah flu babi Para peternak babi berharap pemerintah segera mengambil tindakan untuk mencegah penyakit tersebut menulari sisa ternak mereka. Menyikapi hal tersebut DPKP Kotim pun segera mengerahkan tim investigasi ke lokasi peternakan untuk mengambil sampel dari berapa babi. Selanjutnya dilakukan uji laboratorium untuk mengetahui penyakit yang menyerang hewan tersebut. “Sampel-sampel tersebut akan kami kirim ke laboratorium di Palangka Raya. Biasanya butuh waktu sekitar dua minggu untuk mengetahui hasilnya,” ucap Sepnita.Dugaan sementara penyebab kematian ternak babi tersebut, lanjutnya, disebabkan African Swine Fever (ASF) atau demam babi Afrika.Baca juga: Ternak babi mati mendadak di Parigi positif terkena virus ASF ASF merupakan penyakit menular dengan tingkat kematian tinggi yang menyerang ternak babi. Penyakit ASF menyerang spesies babi (ternak babi domestik maupun babi liar) segala umur. Penyakit ASF tidak berbahaya bagi manusia karena bersifat non-zoonosis (tidak menular kepada manusia). Namun demikian, kata dia, ancaman kematian babi akibat penularan virus ini mencapai 100 persen. “Hal ini telah menimbulkan kerugian ekonomi yang cukup besar pada sektor peternakan babi,” imbuhnya.Baca juga: Epidemiolog sebut belum ada tanda flu babi Afrika menular ke manusia Gejala pada babi yang terinfeksi ASF antara lain demam tinggi, kehilangan nafsu makan, depresi, muntah, diare, abortus (keguguran), radang sendi, pendarahan pada kulit dan organ dalam, serta perubahan warna kulit menjadi ungu. Terkadang kematian dapat terjadi, bahkan sebelum gejala-gejala ini muncul. Ia mengatakan pencegahan dan pengendalian ASF melibatkan langkah-langkah seperti mencegah lalu lintas media pembawa virus, isolasi babi yang terkena penyakit, penerapan biosekuriti dan manajemen peternakan yang baik, serta pengawasan yang ketat dan intensif untuk daerah yang berisiko tinggi. Meskipun belum ada vaksin yang tersedia untuk mencegah penyakit ASF pada babi, lanjutnya, upaya pencegahan yang ketat dan kerja sama antara pemerintah, peternak, dan masyarakat, dapat membantu mengurangi risiko penyebaran penyakit ini dan melindungi industri babi dari kerugian yang besar.Baca juga: Barantan menyatakan babi asal Pulau Bulan positif flu babi AfrikaPewarta: Muhammad Arif Hidayat/Devita MaulinaEditor: Risbiani FardaniahCopyright © ANTARA 2024"
"243";243;243;243;"05/02/2024";"kalimantan tengah";"borneonews";"https://www.borneonews.co.id/berita/329612-sejumlah-ternak-babi-mati-mendadak-ini-langkah-distan-kapuas";"""babi"" ""mati"" ""2024""";"27/09/2024";"domestic";"";"";"";NA;NA
"244";244;244;244;"02/02/2024";"ntt";"katantt";"https://www.katantt.com/artikel/48452/waspada-virus-asf-serang-kabupaten-sikka-74-ekor-babi-mati/";"""babi"" ""mati"" ""2024""";"27/09/2024";"domestic";"";"";"";NA;NA
"245";245;245;245;"29/01/2024";"papua tengah";"papua60detik";"https://papua60detik.id/berita/virus-demam-babi-afrika-sampai-timika-masuk-dari-mana";"""babi"" ""mati"" ""2024""";"27/09/2024";"domestic";"";"";"";NA;NA
